sample	CancerType	Cuproptosis_positive	Cuproptosis_negative	Cuproptosis_activity_score	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE
TCGA-YL-A9WH	PRAD	-0.297523362	-0.502315517	0.204792154	0	0.06894839	0.074775417	0.052653404	0	0.121890004	0	0.086418547	0	0	0	0.079086326	0.026460524	0.143277778	0.06047333	0.136928805	0	0.016721664	0.132365811	0	0	0	0.052	0.147635953	1.019094307
TCGA-YL-A9WI	PRAD	0.330525944	0.382095401	-0.051569457	0.019614154	0	0.121142075	0.068698173	0	0.182580877	0	0.058655307	0.015228345	0	0	0.060119915	0.023468215	0.003534098	0.092928643	0.188849344	0.015129193	0	0.150051661	0	0	0	0.656	-0.001103706	1.080410171
TCGA-YL-A9WJ	PRAD	-0.538868509	-0.602115898	0.063247389	0	0.013403974	0.035426172	0.086822956	0	0.158212912	0	0.09998484	0	0	0	0.034429238	0.040531387	0.061268402	0.033447879	0.315065612	0.004403478	0	0	0.117003149	0	0	0.074	0.127810492	1.035662869
TCGA-YL-A9WK	PRAD	-0.510395353	-0.610617843	0.100222491	0	0.111805959	0.009245081	0.117231977	0	0.289994294	0	0.10439483	0	0	0	0.052634893	0.01338304	0	0.053365359	0.152964317	0	0	0.084353622	0.010626629	0	0	0.142	0.090109287	1.06046685
TCGA-YL-A9WL	PRAD	0.391958732	-0.709570755	1.101529487	0	0.102082627	0.033501833	0.092572025	0	0.147696667	0	0.081046292	0.032202208	0	0	0.058832492	0.029264051	0.031020178	0.095424766	0.195794106	0.016014358	0	0.084548398	0	0	0	0.54	0.011998093	1.074629168
TCGA-YL-A9WX	PRAD	-0.651213548	-0.597999359	-0.053214189	0.081643403	0	0.221448805	0.242151793	0	0.051335801	0	0.084956391	0	0	0	0.024568508	0.068595264	0.04111081	0.021158952	0.096791772	0.006433704	0.00501285	0.039375034	0	0.015416912	0	0.004	0.417590569	0.911523568
TCGA-YL-A9WY	PRAD	-0.341891596	-0.674672772	0.332781175	0.00179529	0.022088453	0.033236176	0.123857515	0	0.270964046	0	0.016137254	0.009965094	0	0	0.029042218	0.018260938	0.029942422	0.071589772	0.307048916	0.033609285	0	0.032462621	0	0	0	0.128	0.094628617	1.049401773
TCGA-ZG-A8QW	PRAD	-0.355546028	-0.461683874	0.106137846	0.043749364	0	0.012840608	0.115994767	0	0.226544846	0	0.125398946	0.005457523	0	0	0.067446903	0.034719975	0.014431862	0.073162632	0.241044121	0.00102321	0	0.038185242	0	0	0	0.072	0.132247262	1.039499366
TCGA-ZG-A8QX	PRAD	0.573187216	-0.68864374	1.261830956	0.065563563	0.106262692	0.012756302	0.153956965	0	0.211836749	0	0.041061186	0.010650264	0	0	0.064608189	0.04074881	0.012627473	0.033892517	0.12362082	0	0	0.12241447	0	0	0	0.346	0.038789853	1.074797107
TCGA-ZG-A8QY	PRAD	0.227008883	-0.667564754	0.894573637	0.052811501	0	0.073672029	0.039106899	0	0.22179249	0	0.105328679	0	0	0	0.057783969	0.036161744	0	0.056475444	0.237885847	0.011727816	0	0.021347074	0.085906508	0	0	0.306	0.049335572	1.063452282
TCGA-ZG-A8QZ	PRAD	0.228308363	-0.815762818	1.04407118	0.050223009	0.015872585	0.02178778	0.111798266	0	0.229342053	0	0.134503513	0.002221239	0	0	0.069777005	0.002921233	0.014675243	0.061735647	0.166444439	0.040331061	0	0.015313005	0.063053921	0	0	0.454	0.023886812	1.086265626
TCGA-ZG-A9KY	PRAD	-0.437860129	-0.615189326	0.177329197	0.038163739	0.02053753	0.009506556	0.349335213	0	0.074051231	0	0.149122533	0.053150834	0	0	0.083085742	0.025220968	0	0.064199734	0.104032066	0	0	0.029593854	0	0	0	0.114	0.102134133	1.087208917
TCGA-ZG-A9L0	PRAD	-0.421450556	-0.695915743	0.274465187	0.029213859	0	0.05202968	0.093509475	0	0.146583506	0	0.099504392	0.02541391	0	0	0.076149675	0.024134401	0.073148517	0.055422438	0.222444842	0.016984526	0	0.056281175	0.029179604	0	0	0.078	0.124145771	1.032707725
TCGA-ZG-A9L1	PRAD	-0.638753102	-0.713012339	0.074259237	0	0.010670557	0.091331261	0.055771871	0	0.278467278	0	0.010975311	0	0	0	0.126715929	0.028926399	0	0.036700252	0.248137023	0	0	0	0.112304119	0	0	0.928	-0.029514999	1.109966886
TCGA-ZG-A9L2	PRAD	-0.328988339	-0.533201269	0.20421293	0.194353831	0.018586324	0.075942099	0.081637792	0	0.215835412	0	0.118782785	0.012606925	0	0	0.095261567	0.009233374	0	0.014398376	0.08530759	0.010370699	0.008517972	0.059165253	0	0	0	0.006	0.318101176	0.963766266
TCGA-ZG-A9L4	PRAD	-0.351866784	-0.465740004	0.11387322	0.027084552	0	0.007609344	0.102014223	0	0.227167001	0	0.08382299	8.95E-05	0	0	0.130805794	0.001874521	0	0.047877941	0.195248978	0.036352319	0.001591317	0	0.138461544	0	0	0.72	-0.007094624	1.112903878
TCGA-ZG-A9L5	PRAD	0.354550256	-0.592737738	0.947287994	0.009848479	0.018011176	0.093185114	0.076942343	0	0.153420902	0	0.101303237	0.027925586	0	0	0.077612314	0.002054197	0	0.009093558	0.363673763	0	0	0.051934186	0.014995146	0	0	0.038	0.169726927	1.018624812
TCGA-ZG-A9L6	PRAD	-0.420704819	-0.68134142	0.260636602	0	0.015872495	0.020934269	0.071512843	0	0.146723003	0	0.06448982	0.008243639	0	0	0.070521059	0.006492779	0	0.022731507	0.406751669	0	0.001923445	0.163803472	0	0	0	0.038	0.166807433	1.017187479
TCGA-ZG-A9L9	PRAD	0.183568885	-0.666205211	0.849774096	0	0.057670381	0.011525273	0.135241558	0	0.165662609	0	0.053878491	0.06328339	0	0	0.088484233	0.012912587	0	0.057858973	0.287474251	0.014534805	0	0.041469335	0.010004115	0	0	0.16	0.087327102	1.056244487
TCGA-ZG-A9LB	PRAD	0.596317085	-0.73523463	1.331551715	0.007638992	0.057077052	0.035260484	0.221542773	0	0.098195771	0	0.081300849	0.020157414	0	0	0.012518158	0.047298368	0	0.010941879	0.27960176	0.000318848	0.016209844	0	0.086421793	0.025516015	0	0.038	0.168570233	1.017139397
TCGA-ZG-A9LM	PRAD	0.47372702	-0.724416317	1.198143337	0.015177537	0	0.094592752	0.169188362	0	0.131324877	0	0.056033014	0.028353644	0	0	0.012560527	0.025523933	0.027753685	0.0998542	0.217776093	0.00670006	0	0.11402182	0	0.001139497	0	0.036	0.172960275	1.012728457
TCGA-ZG-A9LN	PRAD	-0.331960832	-0.589084428	0.257123596	0.079052597	0.013439278	0.026207263	0.189684144	0	0.159883396	0	0.146199691	0.060787945	0	0	0.102498647	0.011058759	0.00624548	0.070968482	0.054915279	0.032866083	0.007198394	0.038994563	0	0	0	0.034	0.178151719	1.037944656
TCGA-ZG-A9LS	PRAD	-0.323325354	-0.748270161	0.424944807	0.070104929	0.028353464	0	0.150290035	0	0.202279728	0	0.105121478	0.080353288	0	0	0.099856363	0.026107387	0.003963397	0.052035195	0.104719229	0.014772759	0	0.062042748	0	0	0	0.022	0.199663961	1.02105371
TCGA-ZG-A9LU	PRAD	-0.431236427	-0.727557948	0.296321521	0.012273038	0	0.023156658	0.233923224	0	0.07110613	0	0.126960351	0.073859474	0	0	0.049991088	0.044255556	0	0.068532984	0.231255278	0.005472596	0	0	0.05657376	0.002639862	0	0.074	0.127996193	1.045932345
TCGA-ZG-A9LY	PRAD	0.353494159	-0.761354126	1.114848285	0.012154206	0.011899191	0.021588138	0.137350308	0	0.095227615	0	0.100204746	0.007468823	0	0	0.026429595	0.016588422	0.074807913	0.012694187	0.269713901	0.000649199	0	0.213223757	0	0	0	0.084	0.12187291	1.033186047
TCGA-ZG-A9LZ	PRAD	0.740944108	-0.675892474	1.416836583	0.089676684	0	0.19714605	0.116639206	0	0.131525954	0	0.110835963	0.006148586	0	0	0.061277422	0.011151086	0.018549245	0.093603023	0.108003541	0.012332001	0.004493149	0.038618091	0	0	0	0.006	0.32795936	0.958426022
TCGA-ZG-A9M4	PRAD	0.345844839	-0.415955675	0.761800515	0.017098002	0.024424989	0.019232116	0.260323524	0	0.153934234	0	0.158964362	0.054515241	0	0	0.067356435	0.023886265	0	0.056810123	0.132123984	0.015601114	0	0	0.015729611	0	0	0.114	0.101908409	1.079482462
TCGA-ZG-A9MC	PRAD	-0.713020507	-0.530139676	-0.182880831	0.091555416	0.08571092	0	0.083132376	0	0.241920956	0	0.146159066	0.033103796	0	0	0.08124868	0.004392057	0.035881009	0.034886197	0.117045781	0.002603112	0.024948963	0.017411671	0	0	0	0.006	0.332650528	0.953939414
TCGA-ZG-A9N3	PRAD	0.389470201	-0.625484857	1.014955058	0.067339866	0.252293699	0.008382289	0.103544768	0	0.169889378	0	0.147098076	0.060787229	0	0	0.07681637	0.005100088	0.017055302	0.023800594	0.032823489	0	0.033794738	0.001274113	0	0	0	0.004	0.369706166	0.943100502
TCGA-ZG-A9ND	PRAD	-0.489844001	-0.892336243	0.402492243	0.019078623	0	0.076587541	0.20816306	0	0.095343012	0	0.102836931	0	0	0	0.141201837	0.024682307	0	0.017363759	0.145785676	0	0.000359711	0.032469368	0.136128176	0	0	0.316	0.046066198	1.095783829
TCGA-ZG-A9NI	PRAD	-0.709197816	-0.607494948	-0.101702868	0	0.049457497	0.003390679	0.083135964	0	0.095379309	0	0.073325531	0	0	0	0.057771431	0.027917666	0	0.024625024	0.378688121	0	0.002021411	0.128135754	0.076151612	0	0	0.172	0.083690671	1.052944779
TCGA-AF-2687	READ	0.529712507	-0.410093706	0.939806213	0.012137539	0.015759912	0.031421191	0.14558146	0	0.026487553	0.041557454	0.030526461	0	0	0.039450303	0	0.046001898	0.132931282	0.155444229	0.214987679	0.032818885	0	0	0.057839838	0	0.017054317	0.104	0.104895536	1.05011055
TCGA-AF-2690	READ	0.192044684	-0.470916246	0.66296093	0.052975802	0	0.012347744	0.074661666	0	0.175776801	0	0.05877597	0.052451295	0	0	0.014806563	0.037662832	0.071285515	0.042945308	0.320627497	0.025224217	0	0.040336169	0.008818388	0	0.011304233	0.16	0.078679067	1.051204029
TCGA-AF-2691	READ	0.446945398	0.626289763	-0.179344365	0.030634243	0	0.043216406	0.165994448	0	0.176208555	0	0.080722629	0.043467553	0	0.002979939	0.053024537	0.035486274	0.064197983	0.043663808	0.216023929	0.004468043	0	0	0.028489873	0.01142178	0	0.084	0.11708952	1.044104323
TCGA-AF-2692	READ	0.345336007	-0.331628756	0.676964763	0	0.006550523	0.061985789	0.077349419	0	0.159620451	0.043342277	0.071598591	0.015251045	0	0.099426718	0	0.017167625	0.091652305	0.005834956	0.12580125	0.012199512	0.014801934	0	0.161530723	0.035886883	0	0.112	0.100094483	1.046664797
TCGA-AF-2693	READ	0.26945875	0.558692058	-0.289233308	0.060635272	0	0.020920616	0.12337806	0	0.252104805	0	0.041872858	0.030784761	0	0.032930508	0	0.057029067	0	0.02723643	0.142741994	0.037868728	0.023743249	0	0.137461731	0.011291921	0	0.11	0.101183367	1.046004266
TCGA-AF-3400	READ	0.574329888	0.623844223	-0.049514334	0.023162869	0	0.004419521	0	0	0.063839714	0	0.011049484	0	0	0	0.018467237	0.051834822	0.100449288	0.010127793	0.239380598	0	0.022677151	0	0.31621197	0.010268763	0.12811079	0.006	0.313454852	0.978594004
TCGA-AF-3911	READ	0.416600785	-0.327037898	0.743638682	0.053406237	0	0.035817586	0.077945921	0	0.163892549	0	0.067133378	0	0	0.006050275	0.008449477	0	0.15717669	0.062128549	0.297851482	0	0	0	0.037697282	0.025729848	0.006720725	0.058	0.136429213	1.032934047
TCGA-AF-4110	READ	-0.52249443	-0.619363906	0.096869476	0.004441297	0.003072138	0.104447343	0.131981886	0	0.106530671	0.004867004	0.078435921	0.04882871	0	0.016651042	0	0.010052321	0.164154962	0.053908446	0.218928015	0	0	0.007710727	0.026594229	0	0.019395288	0.042	0.167396309	1.019520745
TCGA-AF-5654	READ	0.780159115	0.509535899	0.270623216	0.005651223	0	0.058593505	0.064817157	0	0.325603977	0.059369913	0.06850492	0.020186661	0	0.054508524	0	0.019715395	0.032407279	0.040860197	0.10453126	0	0.033202285	0	0.112047705	0	0	0.164	0.07760937	1.062741986
TCGA-AF-6136	READ	0.753237412	0.303617969	0.449619443	0.13578576	0	0.066363898	0.073686264	0	0.247383244	0	0.080979456	0.007620951	0	0	0.025887326	0.030728295	0.043035442	0.028132436	0.126732525	0.05516262	0	0.078501782	0	0	0	0.018	0.256724333	0.979098022
TCGA-AF-6655	READ	0.383797875	0.528738825	-0.144940949	0.028200181	0	0.066456058	0.00616868	0	0.134992104	0	0.053095551	0.027408772	0	0.034992135	0	0.019621595	0.1424338	0.008711982	0.258980462	0	0.064665918	0	0.126745928	0.002905805	0.024621028	0.066	0.132091566	1.0318807
TCGA-AF-6672	READ	0.322783748	-0.659190945	0.981974693	0.096828866	0.068401617	0.023484328	0.133598223	0	0.154083931	0	0.128275653	0.039602011	0	0.013865296	0	0.024018403	0	0.021775991	0.162237806	0.028412349	0.005322241	0	0.100093285	0	0	0.022	0.240213737	0.990455899
TCGA-AF-A56K	READ	0.302159397	0.359514701	-0.057355303	0.007483532	0.027863615	0.114100971	0.151375455	0	0.018732261	0.060558324	0.098431478	0	0	0.036003505	0.005773271	0.05919729	0.195644233	0.015945112	0.150661597	0.014524746	0	0	0.042870279	0.000834332	0	0.024	0.237352843	0.987827595
TCGA-AF-A56L	READ	0.3838529	0.357234707	0.026618193	0.056046295	0	0.09108672	0.109239238	0	0	0	0.10909531	0.080885331	0	0	0.061297484	0	0.103906306	0.075685521	0.247897399	0	4.68E-05	0.064813579	0	0	0	0.03	0.211789817	0.998120717
TCGA-AF-A56N	READ	0.527300686	-0.459908041	0.987208727	0.116464659	0	0.107120923	0.039230441	0	0.168751461	0.056368784	0.0259632	0.081178374	0	0.025496982	0	0.032156773	0.148684412	0.012536591	0.151509582	0.002048638	0.00040839	0	0.032080791	0	0	0.016	0.261651679	0.978589076
TCGA-AG-3574	READ	0.673844397	-0.482218813	1.15606321	0.020176473	0	0.076467975	0.145590729	0	0.050578622	0	0.116030988	0.029158054	0	0.045410409	0	0.024220459	0.048060475	0.039116024	0.339330957	0.002734555	0	0	0.058502239	0	0.004622041	0.05	0.153300799	1.023053211
TCGA-AG-3575	READ	0.42739715	0.608749678	-0.181352528	0	0.039351111	0	0.126232063	0	0.079838522	0.031665176	0.058423067	0	0	0	0.024922329	0.056790145	0	0.020957388	0.258140095	0.003586382	0.034986691	0	0.184213467	0.060276394	0.020617169	0.116	0.096046189	1.047529728
TCGA-AG-3578	READ	0.511374866	0.369000992	0.142373874	0	0.003510156	0.085793097	0.052460578	0	0.19334316	0	0.033540535	0.001133488	0	0.033318709	0	0	0.203323646	0.024746609	0.230180179	0	0	0.031687819	0.03826914	0	0.068692882	0.056	0.138872742	1.032065839
TCGA-AG-3580	READ	0.551599108	-0.418345478	0.969944586	0.046545596	0	0.048065958	0.103994476	0	0.102149975	0.088735262	0.107861504	0.023841101	0	0.021844964	0	0	0.061135659	0.021862025	0.180441906	0	0.018919323	0	0.152451515	0	0.022150735	0.064	0.132443582	1.030238256
TCGA-AG-3581	READ	0.307450214	0.599596521	-0.292146307	0.019604184	0	0.054439717	0.114340345	0	0.099959447	0	0.071759949	0.067852238	0	0	0.048091476	0.012509845	0.098065816	0.032912991	0.300613199	0	0.007735043	0.043610218	0.009848822	0	0.018656709	0.094	0.108816801	1.040210935
TCGA-AG-3582	READ	0.571897431	-0.27236544	0.844262871	0.024138036	0	0.073094966	0.043873175	0	0.142611506	0.077062704	0.038542484	0.018818204	0	0	0.011477576	0.005006878	0.083415858	0.076144677	0.27131082	0.001830413	0	0	0.132672703	0	0	0.056	0.140473285	1.027907531
TCGA-AG-3583	READ	0.677404381	0.293429674	0.383974708	0.016663824	0	0.049302458	0.124833216	0	0.226122044	0	0.063100037	0.050549665	0	0.038348334	0	0.017239238	0	0.018630069	0.198144089	0.01072105	0.005444728	0	0.145037976	0.025170305	0.010692966	0.124	0.092558176	1.053125625
TCGA-AG-3584	READ	-0.289591323	-0.293490281	0.003898957	0.013074138	0.044512108	0.032499803	0.119602291	0	0.002605493	0	0.035538135	0.158945071	0	0.027907172	0.00119094	0	0.207936074	0.024291574	0.199298396	0.012553798	0	0	0.120045006	0	0	0.072	0.126236977	1.040560954
TCGA-AG-3586	READ	0.615099216	-0.514687436	1.129786652	0.034779029	0	0.059013072	0.078803961	0	0.145748221	0	0.074877216	0.046260294	0	0.030165877	0.019716593	0	0.09464717	0.059460332	0.272813385	0	0	0	0.079758037	0	0.003956814	0.058	0.135433971	1.030642466
TCGA-AG-3587	READ	0.647080808	-0.280448227	0.927529036	0.053695325	0	0.053234355	0.103808587	0	0.182597495	0	0.119079218	0.046318723	0	0.03191939	0	0.012019172	0.072509433	0.039373108	0.238493095	0.009301108	0.000903759	0	0.036530264	0	0.000216967	0.048	0.157192585	1.024235607
TCGA-AG-3591	READ	0.342673907	-0.439226012	0.781899919	0.086636911	0	0.027907806	0.037318372	0	0.328628764	0	0.079899009	0	0	0	0.031409883	0.010283623	0.041724884	0.007398138	0.199252545	0.043364532	0.018892042	0	0.042876539	0.04440695	0	0.064	0.132768742	1.032320431
TCGA-AG-3592	READ	0.82985485	-0.412582488	1.242437338	0.025620734	0	0.037976386	0.065639869	0	0.242688992	0.050141954	0.038422133	0.022088272	0	0.032785794	0	0	0.089902723	0.072466386	0.246442729	0	0.003241295	0	0.068106009	0	0.004476724	0.152	0.082053923	1.051558291
TCGA-AG-3593	READ	0.661449174	-0.587379264	1.248828437	0.052516918	0	0.077776528	0.077493813	0	0.136358728	0.032657589	0.055132774	0.062680641	0	0.025395386	0.002564377	0.02431682	0.020628846	0.073512413	0.266684481	0.026399889	0	0	0.065880796	0	0	0.036	0.184890689	1.006388446
TCGA-AG-3594	READ	-0.412909869	0.620416148	-1.033326017	0.017050854	0	0.02090942	0.284170815	0	0	0.002238046	0.168332624	0.025746644	0	0	0.069999391	0	0.049627316	0.091888783	0.180873327	0	0	0.000491715	0	0	0.088671065	0.08	0.119964395	1.055578959
TCGA-AG-3598	READ	0.70411169	-0.373461515	1.077573205	0.024268355	0	0.013019656	0.161920253	0	0	0.079260362	0.094841852	0.021814868	0	0.017919949	0	0	0.077535351	0.09393043	0.267786834	0.006593508	0	0	0.12968806	0	0.011420522	0.174	0.073592404	1.058554517
TCGA-AG-3599	READ	0.646573841	-0.329128651	0.975702492	0.022366651	0	0.051284294	0.205880247	0	0.006401693	0.021353995	0.060220413	0.129532054	0	0.017264162	0.036435671	0.027595234	0.015585408	0.060579517	0.235431049	0.006370852	0	0	0.10369876	0	0	0.078	0.12195832	1.040287963
TCGA-AG-3600	READ	0.672082226	0.271508175	0.400574051	0.020590587	0	0.032725413	0.121228971	0	0.132199591	0	0.058871832	0.071924665	0	0.009179695	0.007325204	0.002348505	0.057853637	0.02735414	0.325436101	0.012289014	0	0	0.106869227	0	0.013803417	0.126	0.091818046	1.050829748
TCGA-AG-3601	READ	0.723121962	-0.487072533	1.210194495	0.049899285	0	0.072731347	0.118011137	0	0	0.009330402	0.04716709	0.033963136	0	0	0	0	0.025718054	0.057959799	0.449052063	0.022781975	0	0	0.097908549	0	0.015477164	0.04	0.169507807	1.021747056
TCGA-AG-3602	READ	0.717706866	-0.366080011	1.083786877	0.027459381	0	0.030661063	0.123099028	0	0.078621561	0	0.097677929	0	0.058130329	0	0.035012848	0	0.002842143	0.029177841	0.253191157	0.06577587	0.000115113	0	0.137667464	0.040825233	0.019743041	0.126	0.091357417	1.047706443
TCGA-AG-3605	READ	0.620118678	-0.554263851	1.174382529	0.03394897	0	0.103178952	0.154586574	0	0.105455715	0.007932821	0.066772868	0.08751734	0	0	0.008105149	0.020156414	0	0.00349218	0.263047996	0	0.012307611	0	0.099399581	0	0.034097829	0.03	0.205907553	1.002440113
TCGA-AG-3608	READ	0.661136879	0.553174196	0.107962683	0.015981633	0.006191519	0.032458662	0.16608263	0	0.068808562	0.004890024	0.129195995	0.038900943	0	0	0.049773127	0.051060788	0	0.099620322	0.198625399	0.041035203	0	0	0.092085706	0.005289488	0	0.124	0.093039869	1.051392161
TCGA-AG-3609	READ	0.649726194	0.369171793	0.2805544	0.005960532	0.05035074	0.001487777	0.158512982	0	0	0.037886233	0.032870744	0.067400223	0	0.027438706	0	0.019818174	0.161903365	0.015318777	0.241415892	0.009437186	0	0	0.170198668	0	0	0.124	0.093665103	1.055753605
TCGA-AG-3725	READ	0.566945808	0.477190619	0.089755189	0.000798685	0.004951133	0.034393801	0.150482915	0	0.1183038	0.07618609	0.088049598	0.062374529	0	0	0.021408668	0.020745549	0.060813258	0.063598304	0.203365113	0.001037757	0	0	0.093490801	0	0	0.206	0.065186521	1.062032373
TCGA-AG-3726	READ	-0.449664166	0.423978936	-0.873643102	0.083692871	0	0.026754951	0.085563667	0	0.174279392	0.012383386	0.146326167	0.002052134	0	0.112199742	0	0.010148053	0.082953252	0.005881109	0.129693423	0	0.029236938	0	0.085885344	0	0.01294957	0.126	0.09231894	1.052934894
TCGA-AG-3727	READ	-0.5058789	-0.390912988	-0.114965912	0.166525118	0	0.083497342	0.06706957	0	0.213134708	0	0.020457967	0.067534077	0	0.067549575	0	0.0260405	0.068215178	0.009633407	0.150703074	0	0	0	0.046835392	0	0.012804092	0.018	0.258463284	0.982736276
TCGA-AG-3728	READ	-0.497514738	-0.450446297	-0.047068441	0.045122055	0.061322957	0.012373679	0.155150004	0	0.142338156	0.010816542	0.029337649	0.142639404	0	0.016964618	0.026398752	0.006917987	0.107276432	0.065175475	0.132745056	0.023778145	0	0	0.021643089	0	0	0.052	0.150162834	1.032032978
TCGA-AG-3731	READ	0.34746072	0.485876999	-0.138416279	0.060427369	0	0.009449055	0.087125936	0	0.145746571	0	0.092308464	0.009323727	0	0	0.05133186	0.005269529	0.075167286	0.141387682	0.26548459	0	0	0.030731192	0	0.000555646	0.025691094	0.156	0.080618096	1.059728686
TCGA-AG-3732	READ	-0.482620148	0.593397583	-1.076017731	0.071913978	0.107614711	0.097773184	0.099568382	0	0.200860043	0	0.074546138	0.083401781	0	0	0.011226548	0.00177962	0.018838548	0.046886014	0.08664076	0	0.0031305	0.095819795	0	0	0	0.004	0.342919488	0.94711594
TCGA-AG-3742	READ	0.707900794	0.343268125	0.364632669	0	0	0.031957532	0.032222442	0	0.14742656	0	0.069210576	0.005031025	0	0.137800619	0	0	0.17233494	0.063329984	0.277299833	0	0.015480605	0.023744706	0.00326124	0	0.020899937	0.162	0.078114399	1.059349046
TCGA-AG-3878	READ	-0.447592438	-0.545037046	0.097444609	0.14377747	0	0.05860387	0.228717116	0	0.022168968	0.022090948	0.078328694	0.108908706	0	0.072389735	0	0.033165559	0.014148264	0.030481335	0.100430705	0.014558795	0	0	0.071819081	0.000410754	0	0.016	0.262762266	0.984695733
TCGA-AG-3881	READ	-0.556889667	-0.470418948	-0.086470719	0.069597586	0	0.009474592	0.084322954	0	0.091880756	0	0.06962469	0.030140651	0	0.039985711	0	0.055183033	0.195731574	0.043223718	0.17387854	0.015469366	0	0	0.057679281	0.051230122	0.012577427	0.09	0.113220013	1.037316937
TCGA-AG-3882	READ	-0.571214082	-0.538526046	-0.032688035	0.105450463	0	0.07791139	0.259103493	0	0	0.016154034	0.099897091	0.12722214	0	0.03151195	0.000905867	0.044040514	0.078688031	0.044975367	0.076955943	0.010242375	0	0	0.026941342	0	0	0.02	0.248717599	0.991626692
TCGA-AG-3883	READ	-0.350888044	-0.478106822	0.127218778	0.036846651	0	0.026920535	0.053714839	0	0.088061924	0	0.094134556	0.078634978	0	0.014731011	0	0.012287739	0.180479484	0.018462842	0.225202029	0	0	0	0.145641898	0.013589999	0.011291515	0.076	0.12491047	1.040831485
TCGA-AG-3885	READ	-0.419989621	0.3751142	-0.795103821	0.113936344	0	0.025884495	0.203839074	0	0	0	0.021087603	0.187015348	0	0.066254843	0	0.030138928	0.090635262	0.028505026	0.042173154	0.025074789	0	0	0.155192859	0.010262275	0	0.038	0.18092205	1.020148204
TCGA-AG-3887	READ	0.45692916	-0.526730463	0.983659623	0.028960284	0	0.016954912	0.275735077	0	0.111647966	0.029388272	0.089634118	0.061301429	0	0.06226397	0	0.040375324	0.01148467	0.023424298	0.089368542	0.01942309	0	0	0.140038049	0	0	0.168	0.07653995	1.078028561
TCGA-AG-3890	READ	0.425504465	-0.405976364	0.831480829	0.017003949	0.032836947	0.067214467	0.145065957	0	0.21867868	0	0.132467214	0.057752042	0	0	0.031718535	0.014117739	0.012111791	0.021825415	0.210497754	0	0.013218588	0	0.025490922	0	0	0.05	0.153183695	1.036819673
